file,set_id,t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
stair_t1_kaneishi_set-0001,0001,6.402000,7.395000,-0.3872361809,1.532527029,-3.04,3.27,6.31,-0.33,1.25,1.580693188,0.5737484648,3.32494247,8,1.15257,-0.06582914573,0.6873949008,-1.36,1.13,2.49,-0.06,0.97,0.6905398078,-0.1119026387,2.10117603,6,0.58063,-0.1379899497,1.538718053,-2.41,3.76,6.17,-0.07,2.545,1.544893029,0.6008364644,2.494735969,2,1.296935,0.08427135678,0.1954105245,-0.19,0.54,0.73,0.01,0.27,0.2128072712,0.9526499802,2.817095442,3,0.14836,-0.02849246231,0.1321706628,-0.27,0.28,0.55,-0.04,0.105,0.1352068952,0.6812552186,3.387527086,5,0.100705,0.159798995,0.5554308933,-0.39,1.09,1.48,-0.18,1.12,0.5779612409,0.7498783078,1.736772378,1,0.45329,0.5816582915,0.02411788092,0.53,0.62,0.09,0.58,0.04,0.5821580887,-0.02713852728,1.912681719,0,0.578035,-0.4473366834,0.02811394995,-0.47,-0.38,0.09,-0.46,0.04,0.4482192572,1.083788893,2.809767578,0,0.44426,0.4991457286,0.01888270777,0.48,0.55,0.07,0.49,0.03,0.4995027678,1.05459673,3.409861482,0,0.49552,0.4592964824,0.02345759646,0.42,0.52,0.1,0.46,0.03,0.4598951159,0.2550678357,2.826003338,0,0.45577,1.370351759,1.509659144,0,3.7,3.7,0.4,3.3,2.038856217,0.5347139309,1.506641798,0,1.39195,1.263316583,17.0892517,-38.6,20.1,58.7,10.2,25.1,17.13588318,-1.072375536,2.616772449,1,15.13785,-20.93467337,10.28094563,-34,3,37,-25.8,16.1,23.3229156,0.9637240671,2.419847842,10,20.93915,87.01005025,243.3084921,-76.4,542.8,619.2,-65.1,320.9,258.3984736,1.037943954,2.23821404,1,179.07675,1.145226131,1.641902568,-0.1,4.4,4.5,0.1,3.1,2.001845882,0.9434190729,2.04144795,14,1.1555,-11.25577889,19.21406923,-46,1.9,47.9,1.3,33.1,22.26820637,-0.9182655821,1.926111592,1,13.0333,-0.2512562814,0.4461853161,-1.6,0.9,2.5,-0.2,0.2,0.5120654795,-0.3507072219,4.87570812,11,0.36825,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,6.503000,7.494000,-0.08407035176,1.842685122,-3.04,4.23,7.27,-0.33,2.025,1.84460193,0.4835426171,2.42658497,5,1.425235,-0.08703517588,0.6959204553,-1.36,1.13,2.49,-0.11,1.02,0.7013418582,-0.04616813829,2.026943291,5,0.592805,-0.1754773869,1.549934882,-2.41,3.76,6.17,-0.5,2.555,1.559836675,0.6502022538,2.491275212,4,1.338375,0.0559798995,0.2245910177,-0.34,0.54,0.88,0,0.295,0.2314624686,0.5558320591,2.565801927,2,0.17339,0.006231155779,0.1599760247,-0.27,0.3,0.57,-0.02,0.225,0.1600973322,0.4147474935,2.23348805,5,0.12198,0.2025125628,0.5464391065,-0.39,1.09,1.48,-0.07,1.145,0.5827581275,0.6231420618,1.633659735,2,0.455995,0.5788442211,0.02879787217,0.52,0.62,0.1,0.58,0.04,0.5795601347,-0.4752026396,2.386322699,0,0.574315,-0.4390452261,0.0332886412,-0.47,-0.38,0.09,-0.45,0.06,0.4403053988,0.6194437566,1.794934668,0,0.4355,0.503718593,0.02510763175,0.48,0.56,0.08,0.49,0.04,0.5043439442,0.9436729557,2.508832749,0,0.498865,0.4645728643,0.0299864872,0.42,0.52,0.1,0.46,0.04,0.4655396177,0.4594301072,2.318712703,0,0.45978,1.37638191,1.504397231,0,3.7,3.7,0.4,3.3,2.039028737,0.5374739597,1.508452961,0,1.3971,3.874371859,16.77265052,-38.6,23.1,61.7,11.2,6.2,17.21431273,-1.487089537,3.588557202,1,15.29765,-23.15678392,9.211803751,-34.3,3,37.3,-26.5,4.25,24.92175696,1.574295384,4.222769087,9,22.9672,23.69396985,191.7816358,-76.4,530.9,607.3,-66.4,9.45,193.2397476,1.768276474,4.440854411,1,131.9261,0.8201005025,1.498440727,-0.1,4.4,4.5,0.1,0.2,1.708183084,1.58009387,3.635503627,14,0.84435,-6.870351759,16.59455851,-46,1.9,47.9,1.3,0.55,17.96054302,-1.609985711,3.733488993,3,9.0349,-0.3301507538,0.3396650395,-1.6,-0,1.6,-0.2,0.2,0.4736790678,-2.03347344,6.546516122,12,0.32835,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,6.605000,7.592000,0.1144444444,1.926194879,-3.04,4.23,7.27,-0.165,2.995,1.929591729,0.2092809551,1.989267554,5,1.57904,-0.03964646465,0.6946333793,-1.36,1.13,2.49,0.01,1.0175,0.6957638779,-0.2338583603,2.087686816,7,0.568315,-0.2384343434,1.543172344,-2.41,3.76,6.17,-0.66,2.515,1.561483851,0.7736698431,2.657660638,4,1.334,0.03202020202,0.2457701965,-0.34,0.54,0.88,0,0.33,0.2478472974,0.4670583353,2.291195418,2,0.19934,0.03974747475,0.164845924,-0.27,0.3,0.57,0,0.29,0.1695701637,0.04625408946,1.91131639,5,0.13107,0.1994444444,0.5524099583,-0.42,1.09,1.51,-0.07,1.1575,0.587311543,0.5952036283,1.623705408,2,0.457575,0.5747474747,0.03409266737,0.51,0.62,0.11,0.58,0.05,0.5757577352,-0.5247134752,2.035273278,0,0.56773,-0.4326262626,0.0330315386,-0.47,-0.38,0.09,-0.44,0.07,0.4338854292,0.2443509459,1.490754635,0,0.42701,0.5085353535,0.02845120336,0.48,0.56,0.08,0.49,0.06,0.5093306164,0.5416335436,1.639271396,0,0.50186,0.4693434343,0.03424618584,0.42,0.52,0.1,0.46,0.06,0.470591182,0.2958137192,1.746657317,0,0.4628,1.424747475,1.473346938,0,3.7,3.7,0.6,3.2,2.049550333,0.5299676929,1.515870062,0,1.434,7.64040404,12.85902913,-38.4,23.1,61.5,11.3,5.3,14.95762027,-2.442307022,7.889058598,1,13.4009,-25.92474747,5.456979933,-34.4,-6.7,27.7,-27.1,3.575,26.49285114,1.900379308,6.343603916,0,25.4859,-33.2040404,106.9589692,-76.4,408.6,485,-67.65,7.775,111.9943275,2.86767754,9.645028132,1,87.69125,0.4095959596,0.9942556418,-0.2,4.1,4.3,0.1,0.2,1.075320013,2.727676767,8.704737172,15,0.42595,-2.22979798,10.69536721,-43,1.9,44.9,1.3,0.3,10.92533198,-2.786017219,9.017532931,3,4.57175,-0.2474747475,0.2358493931,-1.5,-0,1.5,-0.2,0.2,0.3418606249,-2.819617243,12.11187111,13,0.24025,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,6.700000,7.699000,0.1753731343,1.917201263,-3.04,4.23,7.27,0.01,2.92,1.925205552,0.09526744191,2.028619245,9,1.569465,0.1033830846,1.270283589,-4.2,8.08,12.28,0.08,1.14,1.274483604,2.520210542,18.96534401,9,0.70388,-0.2489054726,1.712895136,-2.41,7.08,9.49,-0.66,1.59,1.730885231,1.604666565,6.080376997,8,1.298245,0.01432835821,0.258044062,-0.42,0.54,0.96,-0.08,0.39,0.2584415597,0.4509297898,2.187506334,2,0.220305,0.06368159204,0.1393030917,-0.2,0.3,0.5,0.01,0.25,0.1531688497,0.3213373185,1.725723211,7,0.116305,0.2100497512,0.5405520465,-0.42,1.09,1.51,-0.07,1.08,0.5799287999,0.5976425103,1.665886669,4,0.45081,0.5684577114,0.03917189383,0.51,0.62,0.11,0.58,0.08,0.5698057625,-0.3174478024,1.552711357,0,0.568275,-0.4279104478,0.03075520326,-0.47,-0.38,0.09,-0.42,0.06,0.4290142583,0.004165066989,1.618786227,0,0.427095,0.5137313433,0.02883315295,0.48,0.56,0.08,0.51,0.05,0.5145398369,0.1432149658,1.345040871,0,0.513425,0.4747263682,0.03732404493,0.42,0.52,0.1,0.46,0.08,0.4761913575,0.05085472639,1.419337429,0,0.474035,1.412935323,1.46468608,0,3.7,3.7,0.6,3.2,2.035114626,0.5556178023,1.543962717,0,1.4508,13.16666667,6.847146577,-26.3,37.5,63.8,12.2,5.2,14.8406377,0.2503968653,9.41760271,1,13.3606,-28.74278607,4.801830103,-44.9,-12,32.9,-27.7,3.8,29.1411277,-1.50418279,6.34196523,0,28.53745,-56.67114428,35.87444611,-76.4,249.8,326.2,-67.2,8,67.07156236,4.275699161,29.33862826,2,64.11695,0.07064676617,0.3763983277,-1.9,3.2,5.1,0.1,0.2,0.3829708431,2.164059429,31.66049684,17,0.1777,1.089054726,2.508112133,-31.6,3,34.6,1.3,0.3,2.734349405,-11.34397271,144.570739,3,1.4717,-0.2567164179,0.2911072774,-1.6,0.4,2,-0.2,0.2,0.388132408,-2.416248303,8.939741709,14,0.2598,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,6.804000,7.798000,0.199798995,1.927728624,-3.04,4.23,7.27,0.01,2.965,1.938055027,0.06064553346,2.001150764,8,1.580055,0.1001005025,1.266711006,-4.2,8.08,12.28,0.04,1.075,1.270660019,2.578288284,19.39470236,12,0.66653,-0.536080402,1.396644836,-2.41,7.08,9.49,-0.67,1.35,1.495994316,2.488085208,12.8903602,9,1.04127,0.01060301508,0.2586836375,-0.42,0.54,0.96,-0.08,0.39,0.2589008464,0.4928691424,2.214157899,3,0.217795,0.07854271357,0.1310314203,-0.13,0.3,0.43,0.06,0.24,0.1527684226,0.2497449721,1.701032729,6,0.117715,0.239798995,0.5204211281,-0.42,1.09,1.51,-0.05,1.025,0.5730110894,0.6109867266,1.677918581,4,0.425695,0.5618592965,0.04138385456,0.51,0.62,0.11,0.56,0.08,0.5633813029,0.0413148113,1.317333538,0,0.5589,-0.4224623116,0.02713204889,-0.47,-0.38,0.09,-0.42,0.05,0.4233326739,-0.18917089,1.968344398,0,0.419795,0.5201005025,0.02725258643,0.48,0.56,0.08,0.53,0.05,0.520814013,-0.2429474112,1.425929864,0,0.516965,0.4805527638,0.03837393352,0.42,0.52,0.1,0.49,0.08,0.4820824801,-0.30048537,1.413810447,0,0.477475,1.412562814,1.47743257,0,3.7,3.7,0.6,3.2,2.044050074,0.5354911993,1.522114396,0,1.43515,14.67839196,7.419124102,1.7,37.5,35.8,12.8,6.85,16.44684143,1.150017265,3.621202581,0,14.5363,-29.71708543,5.264969999,-44.9,-22.1,22.8,-28.1,5.15,30.17987865,-1.262274031,3.800730443,0,29.38225,-42.90703518,53.43766811,-75.4,141.5,216.9,-66.2,8.85,68.53173017,1.89914092,5.331221142,1,65.5623,0.1522613065,0.4683794494,-1.9,1.5,3.4,0.1,0.2,0.492506664,0.702714287,6.923447479,18,0.26645,1.417085427,0.3812298898,-0.2,3,3.2,1.3,0.4,1.467469706,0.725072836,8.366359007,2,1.39285,-0.2216080402,0.3248276344,-1.6,0.5,2.1,-0.2,0.1,0.3932214587,-1.832416449,7.335802583,15,0.26755,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,6.904000,7.894000,0.2100502513,1.925340275,-3.04,4.23,7.27,0.01,2.965,1.936764385,0.04597870111,2.009494107,9,1.574095,0.05190954774,1.260725791,-4.2,8.08,12.28,0,0.915,1.261794009,2.725670462,20.17211467,17,0.625675,-0.6527135678,1.304417571,-2.41,7.08,9.49,-0.67,1.27,1.458608995,3.125067577,17.7250962,9,0.969705,-0.0251758794,0.2408837252,-0.42,0.54,0.96,-0.09,0.31,0.2421957761,0.8299812854,2.953224625,4,0.19841,0.08798994975,0.1269708149,-0.13,0.3,0.43,0.08,0.23,0.1544791866,0.09952570132,1.826953396,5,0.123065,0.2392964824,0.5205935031,-0.42,1.09,1.51,-0.07,1.025,0.5729575918,0.6132163947,1.677582578,4,0.42587,0.5545728643,0.0417059998,0.51,0.62,0.11,0.53,0.08,0.5561388786,0.4258388331,1.459411927,0,0.54955,-0.4176884422,0.02254383596,-0.46,-0.38,0.08,-0.42,0.03,0.4182963773,-0.1516694947,2.303676712,0,0.413385,0.5261306533,0.02417696514,0.48,0.56,0.08,0.54,0.04,0.5266858551,-0.5971019753,1.806177393,0,0.520805,0.4868341709,0.03753092712,0.42,0.52,0.1,0.51,0.07,0.4882786913,-0.7070720808,1.820423436,0,0.481705,1.371356784,1.51014448,0,3.7,3.7,0.6,3.3,2.039891119,0.5305523674,1.50520668,0,1.394,18.74472362,14.80037891,1.7,75.5,73.8,12.9,13.5,23.88338082,2.000804378,6.832150816,0,18.17865,-31.18643216,5.911454415,-44.9,-22.1,22.8,-29.1,8.4,31.74175238,-0.8041015678,2.410427576,0,30.70405,-7.407537688,115.5729307,-75.4,457.2,532.6,-64.9,99.05,115.8100769,2.174018984,7.296753523,1,84.95745,0.2718592965,0.6011814668,-1.9,1.8,3.7,0.1,0.2,0.6597928714,0.6568296363,3.82368365,18,0.37735,1.37839196,0.4260198254,-0.2,3,3.2,1.3,0.4,1.442725645,0.2809111545,6.763889879,2,1.3571,-0.2648241206,0.3562349801,-1.6,0.5,2.1,-0.2,0.2,0.4438864448,-1.359188201,5.008406193,12,0.30745,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,7.004000,7.992000,0.3837373737,1.828671531,-3.04,4.23,7.27,0.14,2.19,1.868500452,-0.112643458,2.328705508,11,1.424885,-0.02833333333,1.249370245,-4.2,8.08,12.28,-0.02,0.6775,1.249691477,2.989719721,21.75577034,18,0.588625,-0.5043939394,1.318927628,-2.41,7.08,9.49,-0.425,1.35,1.412084747,2.752071023,15.75183381,9,0.87835,-0.06212121212,0.1792226352,-0.42,0.36,0.78,-0.09,0.295,0.1896834151,0.2202187253,2.253334297,4,0.161485,0.08792929293,0.127656638,-0.13,0.3,0.43,0.08,0.24,0.1550089603,0.08999465263,1.809989712,5,0.124465,0.254040404,0.5105402549,-0.42,1.09,1.51,-0.07,0.9975,0.5702524693,0.620885793,1.685451161,4,0.41277,0.545959596,0.03883191419,0.51,0.62,0.11,0.52,0.06,0.5473388329,0.8818442508,2.138265476,0,0.539765,-0.413989899,0.01852489177,-0.45,-0.38,0.07,-0.42,0.02,0.4144041603,0.08809916399,2.652886559,0,0.408885,0.5314646465,0.02040935274,0.49,0.56,0.07,0.54,0.02,0.531856383,-0.9968791897,2.655216701,0,0.525055,0.4944444444,0.03309680391,0.42,0.52,0.1,0.51,0.04,0.4955509127,-1.228870192,3.022477073,0,0.48843,1.254040404,1.557957365,0,3.7,3.7,0.2,3.3,1.999962121,0.6480469463,1.551448771,0,1.26905,25.61414141,23.66460303,1.7,88.4,86.7,13.8,19.4,34.87259206,1.505394425,3.959077836,0,25.0276,-33.59040404,7.876871837,-57.7,-22.6,35.1,-30.2,11.575,34.50159929,-1.035187379,3.370731615,0,32.93305,54.73787879,205.3437869,-75.4,632.3,707.7,-63.8,152.7,212.5142494,1.709151853,4.633770804,1,133.0147,0.4318181818,0.7430130627,-1.9,2,3.9,0.1,1.3,0.8593807966,0.5054091036,2.613721603,18,0.5424,1.055050505,1.124677169,-3.7,3,6.7,1.3,0.5,1.542086347,-2.505033707,9.773938572,3,1.36145,-0.1601010101,0.6027495836,-1.6,2.7,4.3,-0.2,0.2,0.6236500573,1.753145271,9.609969259,13,0.3802,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,7.101000,8.099000,0.6305970149,1.521475993,-2.88,4.23,7.11,0.17,1.92,1.646979596,0.1782396198,2.664540223,16,1.1618,-0.09562189055,1.203174382,-4.2,8.08,12.28,-0.04,0.58,1.20696816,3.407895123,25.60663749,19,0.522585,-0.2994527363,1.213506575,-2.41,7.08,9.49,-0.21,1.1,1.249908056,3.203128842,19.01766709,13,0.68388,-0.0739800995,0.1614365843,-0.42,0.25,0.67,-0.09,0.24,0.1775804772,0.02942621198,2.238500367,5,0.150325,0.1007462687,0.1187326957,-0.13,0.3,0.43,0.08,0.2,0.155715329,-0.04074710434,2.093024575,5,0.12757,0.2311442786,0.5101713536,-0.42,1.09,1.51,-0.08,0.96,0.5600914993,0.7369871955,1.785565911,3,0.3977,0.5366169154,0.03126674695,0.51,0.62,0.11,0.52,0.03,0.5375270443,1.338255146,3.300909995,0,0.535265,-0.411840796,0.01539188024,-0.44,-0.38,0.06,-0.42,0.02,0.4121283189,0.7193230019,2.643431312,0,0.410585,0.5360696517,0.01558079965,0.49,0.56,0.07,0.54,0,0.536296031,-1.414574295,4.358754797,0,0.535305,0.5015422886,0.02358660242,0.43,0.52,0.09,0.51,0.02,0.5020965993,-1.622416957,4.70717354,0,0.501025,0.9587064677,1.468283703,0,3.7,3.7,0,1.9,1.753560699,1.116408551,2.38477917,0,0.96625,32.24875622,27.1495162,1.7,88.4,86.7,18.3,43.1,42.15540899,0.895158919,2.186118334,0,32.3491,-35.55223881,8.725162757,-57.7,-24,33.7,-33.8,14,36.60724176,-0.7427560021,2.62503283,0,35.43335,119.9482587,253.0195151,-75.4,632.3,707.7,-35.2,335.6,280.0115351,1.026008059,2.389368703,1,188.4605,0.6353233831,0.8871644246,-1.9,2.4,4.3,0.1,1.4,1.091190413,0.3398374607,2.131376324,18,0.7499,0.452238806,1.91066852,-4.8,3,7.8,1.2,0.6,1.963459735,-1.637373502,4.279029093,3,1.6237,0.1975124378,1.203702324,-1.6,3.6,5.2,-0.2,0.4,1.219799347,1.715252227,5.00366089,13,0.70555,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,7.206000,8.198000,0.8190306122,1.321963822,-2.88,4.23,7.11,0.18,1.9025,1.55512041,0.5743332391,2.790904055,16,1.013115,-0.08234693878,1.200621694,-4.2,8.08,12.28,-0.085,0.4675,1.203442342,3.495479359,26.31438542,18,0.478095,-0.1189795918,1.118908898,-1.59,7.08,8.67,-0.085,0.5775,1.125216986,3.960233017,23.89758185,14,0.512345,-0.06826530612,0.1648191681,-0.42,0.25,0.67,-0.09,0.25,0.1783970577,-0.06539424154,2.120451913,5,0.144825,0.1176020408,0.1006654633,-0.09,0.3,0.39,0.09,0.18,0.1548023757,0.2922290372,1.925604311,4,0.12293,0.1290816327,0.4701564801,-0.42,1.09,1.51,-0.09,0.18,0.4875542879,1.275618803,2.920472871,3,0.31809,0.5276530612,0.0199131287,0.51,0.59,0.08,0.52,0.01,0.5280286789,1.86459261,5.39270925,0,0.523605,-0.411377551,0.01507262372,-0.43,-0.38,0.05,-0.42,0.02,0.4116535843,0.8515643011,2.496184437,0,0.40808,0.5404591837,0.008938187242,0.51,0.56,0.05,0.54,0,0.5405330891,-1.118815549,5.881577498,0,0.536165,0.5077040816,0.01271084157,0.46,0.52,0.06,0.51,0.02,0.5078631705,-1.248445622,4.583044311,0,0.50354,0.5724489796,1.150002716,0,3.6,3.6,0,0.3,1.284602694,1.922868108,5.012752965,0,0.5817,37.2744898,27.58517167,1.7,88.4,86.7,29.35,54.025,46.37164312,0.5034902557,1.646009834,0,37.3405,-36.44642857,8.392315332,-57.7,-24.2,33.5,-35.45,13.825,37.4001753,-0.6420509882,2.687901868,0,36.06645,173.5862245,265.9626613,-75.4,632.3,707.7,34.3,549.85,317.5977244,0.5722160068,1.604861811,1,230.02635,0.8428571429,0.9620874414,-1.9,2.4,4.3,0.95,1.625,1.279070134,0.02422995722,1.869246495,13,0.9595,-0.2040816327,2.540906891,-6.7,3,9.7,1.1,2.85,2.549089473,-1.176671511,2.851607936,3,2.02235,0.4821428571,1.437095107,-1.6,3.6,5.2,-0.1,0.725,1.515817958,1.074659912,2.690979677,9,0.98005,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,7.304000,8.300000,0.7326732673,1.316562349,-2.88,4.23,7.11,0.06,1.83,1.506700546,0.73557302,2.930049447,16,0.929665,0.03138613861,1.133769695,-4.2,8.08,12.28,-0.01,0.33,1.134204043,3.806835837,30.44098946,19,0.37084,-0.02089108911,1.050085427,-1.54,7.08,8.62,-0.05,0.43,1.050293217,4.472361896,28.04578706,16,0.403645,-0.05762376238,0.1627982321,-0.42,0.25,0.67,-0.03,0.24,0.1726955772,-0.2510737443,2.204562771,6,0.135345,0.1058415842,0.1044672228,-0.09,0.3,0.39,0.08,0.2,0.1487139589,0.4549408557,1.89234584,6,0.11228,0.02118811881,0.3827940199,-0.42,1.09,1.51,-0.09,0.08,0.3833799656,2.064029965,5.902683052,3,0.236025,0.5234653465,0.01129581045,0.51,0.57,0.06,0.52,0.01,0.523587208,1.929111724,7.403780756,0,0.52095,-0.4138613861,0.01579386377,-0.43,-0.38,0.05,-0.42,0.02,0.4141626408,0.9968722983,2.698737142,0,0.412165,0.5422772277,0.005428415906,0.53,0.56,0.03,0.54,0,0.5423043974,1.205388286,4.986010016,0,0.540285,0.5082178218,0.01047354419,0.49,0.52,0.03,0.51,0.02,0.5083257317,-0.363611176,1.898294437,0,0.506485,0.2559405941,0.6851966231,0,3.3,3.3,0,0.1,0.7314369419,3.262685906,12.91154748,0,0.2346,40.8460396,26.22244162,1.7,88.4,86.7,35.2,51.5,48.53880299,0.2573306989,1.629878516,0,41.30705,-37.47376238,7.929132567,-57.7,-24.2,33.5,-37.45,12.25,38.30344645,-0.4727271152,2.808398893,0,37.2731,232.1851485,270.0932548,-75,632.3,707.3,139.75,570.525,356.1745492,0.1490848779,1.266137922,1,274.9937,1.025742574,0.9461912671,-1.9,2.4,4.3,1.3,1.7,1.395501968,-0.3696681629,2.048026243,6,1.1338,-1.37029703,3.806808506,-11.9,3,14.9,1.1,5.275,4.045924487,-1.098452505,3.018418102,3,2.8596,0.8103960396,1.587151643,-1.6,3.6,5.2,-0.1,3,1.782075217,0.5649899758,1.686418901,9,1.2522,"Stair-ascent"
stair_t1_kaneishi_set-0001,0001,7.401000,8.392000,0.42425,1.103102188,-2.88,4.23,7.11,0.01,0.66,1.181872455,1.214428613,5.107746637,17,0.651635,0.11875,1.094984446,-4.2,8.08,12.28,0.01,0.2525,1.101404785,4.107276031,33.90285013,23,0.29677,0.0875,0.9941009758,-1.54,7.08,8.62,-0.02,0.195,0.9979443872,5.133868649,32.78534088,19,0.312655,-0.04705,0.1627660822,-0.42,0.25,0.67,-0.01,0.2425,0.1694299265,-0.4360681217,2.313057043,8,0.126595,0.0816,0.09334045211,-0.09,0.3,0.39,0.06,0.1,0.1239798371,0.8745646822,2.731154569,6,0.088655,-0.10595,0.1560611979,-0.42,1.02,1.44,-0.1,0.08,0.1886279407,3.341351244,22.8554852,3,0.14956,0.5213,0.006269768736,0.51,0.53,0.02,0.52,0.01,0.5213377025,-0.1034874747,2.479279722,0,0.51651,-0.419,0.01476482306,-0.44,-0.38,0.06,-0.42,0.01,0.4192600625,1.141754161,4.02514519,0,0.415065,0.5421,0.005058655948,0.53,0.56,0.03,0.54,0,0.5421236021,1.695792155,6.199079909,0,0.53738,0.50695,0.01136650782,0.49,0.52,0.03,0.51,0.02,0.5070774103,-0.2618071934,1.657187749,0,0.50259,0.0565,0.1518477856,0,0.8,0.8,0,0,0.1620185175,3.089266057,12.08701047,0,0.05885,44.148,24.45449848,3.3,88.4,85.1,44.55,43.6,50.46848918,0.0896062113,1.801957489,0,44.15335,-38.2635,7.45794997,-57.7,-24.2,33.5,-38.05,8.85,38.98354076,-0.4366655494,3.126000507,0,37.94235,296.186,267.1319182,-75,632.3,707.3,451.25,515.825,398.8553727,-0.2272685292,1.301117174,1,321.0128,1.2735,0.9910336775,-1.9,3.1,5,1.5,1.8,1.613675928,-0.5801105226,2.551019135,4,1.35325,-2.906,5.37874186,-17.3,3,20.3,0,6.925,6.11356688,-1.057236814,3.034377968,2,4.0663,0.99,1.575563391,-1.6,3.6,5.2,0.3,3,1.860779407,0.2788860142,1.542239005,7,1.38495,"Stair-ascent"
