file,set_id,t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
stair_t2_set-0001,0001,29.102000,30.099000,0.0756,1.147635238,-2.25,1.76,4.01,0.21,1.5875,1.150122602,-0.5006285041,2.307153573,5,0.94444,0.1046,1.525027488,-3.41,2.3,5.71,0.04,2.44,1.52861048,-0.4145066853,2.343480009,2,1.28447,-0.5243,0.9255941389,-2.56,1.03,3.59,-0.165,1.495,1.063773942,-0.6021883717,2.18528752,5,0.772165,0.005,0.2062207555,-0.25,0.46,0.71,-0.05,0.31,0.2062813613,0.7162173046,2.533073315,4,0.17031,0.0659,0.1460280453,-0.16,0.32,0.48,0.02,0.2875,0.1602092382,0.4818754959,1.82738855,4,0.118135,0.0531,0.498525215,-0.68,0.9,1.58,-0.1,0.9475,0.5013451905,0.3290437974,1.654538993,2,0.440925,-0.3006,0.0380741382,-0.36,-0.25,0.11,-0.31,0.07,0.3030016502,-0.0527311461,1.611113153,0,0.299595,0.6394,0.005444263036,0.63,0.65,0.02,0.64,0,0.6394231776,-0.03985921458,3.324203533,0,0.637595,-0.3187,0.02788027977,-0.36,-0.28,0.08,-0.315,0.06,0.3199171768,-0.1533667515,1.417549042,0,0.317785,-0.6301,0.01062967544,-0.64,-0.61,0.03,-0.63,0.02,0.630189654,0.5694181693,1.939945476,0,0.628425,7.845,3.364502192,0.1,11.2,11.1,9.1,3.75,8.536035379,-1.156387386,2.977835166,0,7.7895,29.5165,6.195415866,11,41,30,31.3,5.7,30.15969081,-1.190476183,3.896301564,0,29.52825,-23.7875,2.956669368,-32.1,-15,17.1,-23.8,4.025,23.97054547,-0.1562256833,2.978875324,0,23.7067,-45.685,40.89292084,-78.1,71,149.1,-63.8,11.25,61.3135401,1.695930633,4.364788551,1,58.94245,0.2395,0.4861992904,-0.5,1.4,1.9,0.1,0.3,0.5419870847,1.003207587,3.019867069,18,0.35115,1.0565,0.537919836,0,2.4,2.4,1,0.7,1.18555894,0.4650684678,2.767432055,0,1.05595,0.02,0.5186520992,-0.5,2.2,2.7,-0.1,0.2,0.5190375709,2.510310278,9.086907036,27,0.31425,"Stair-descent"
stair_t2_set-0001,0001,29.203000,30.200000,0.09799019608,1.195776628,-5.78,1.76,7.54,0.245,1.325,1.199784907,-1.054049076,4.808371159,8,0.92504,0.05151960784,1.57272467,-6.08,2.3,8.38,-0.24,2.4225,1.573568288,-0.5684110763,3.120193743,2,1.30536,-0.4838235294,1.232238553,-2.56,11.36,13.92,-0.255,1.4675,1.323819119,4.044047797,42.5532835,6,0.81862,0.004460784314,0.2037785309,-0.25,0.46,0.71,-0.035,0.31,0.2038273491,0.7349321527,2.611637416,5,0.167415,0.05946078431,0.1472399783,-0.16,0.32,0.48,0.005,0.29,0.1587929346,0.5610951854,1.845708603,4,0.118555,-0.001568627451,0.5401946728,-0.74,0.9,1.64,-0.13,1,0.5401969503,0.2970325893,1.609447107,2,0.4909,-0.2995098039,0.0376614811,-0.36,-0.25,0.11,-0.3,0.07,0.301868365,-0.1383396083,1.660865789,0,0.29824,0.6400490196,0.005981798292,0.63,0.65,0.02,0.64,0,0.6400769715,-0.001682874329,2.794548121,0,0.638175,-0.3198529412,0.02699814702,-0.36,-0.28,0.08,-0.32,0.06,0.3209903486,-0.07986080862,1.514974379,0,0.3195,-0.6292647059,0.01009506429,-0.64,-0.61,0.03,-0.63,0.02,0.6293456764,0.4815248035,2.06036541,0,0.627415,8.67254902,2.505098991,1.1,11.2,10.1,9.3,1.5,9.027105153,-1.556166329,4.532946751,0,8.73735,28.82745098,6.359663896,7.7,41,33.3,30.7,6.875,29.52062423,-1.020516352,3.639802054,0,28.86615,-23.55,2.912994888,-32.1,-15,17.1,-23.4,3.925,23.72947617,-0.1731442953,2.929456112,0,23.39845,-54.41078431,34.71248831,-78.1,232.8,310.9,-66.3,8.65,64.54060965,4.028434818,26.5725065,2,60.8462,0.143627451,0.4300120591,-0.5,1.4,1.9,0,0.3,0.45336433,1.497396199,4.831692396,25,0.2621,1.018627451,0.5756037567,-1,2.4,3.4,1,0.6,1.170009217,0.03448530096,3.802521873,1,1.04175,-0.04411764706,0.5002104517,-0.5,2.2,2.7,-0.2,0.2,0.5021522306,2.997828731,11.62167678,23,0.30375,"Stair-descent"
stair_t2_set-0001,0001,29.303000,30.296000,0.0401,1.531886089,-5.78,3.86,9.64,0.26,1.7925,1.532410846,-1.028841944,5.010907106,13,1.14648,0.1143,1.797227451,-6.08,4.66,10.74,0.31,2.585,1.800858406,-0.6353705874,3.360914418,6,1.483725,-0.089,4.951454433,-17.04,34.3,51.34,-0.465,1.5875,4.952254234,3.919364352,28.53907748,11,1.90432,-0.0097,0.2018784535,-0.25,0.46,0.71,-0.055,0.2825,0.2021113554,0.9320808197,2.959432772,9,0.162565,0.0655,0.1480295579,-0.16,0.32,0.48,0.02,0.295,0.1618734073,0.4461225675,1.758970343,4,0.123935,0.0452,0.5312880198,-0.74,0.9,1.64,0.07,1.0075,0.5332072768,0.09227546302,1.649271511,4,0.4662,-0.2973,0.03727881436,-0.36,-0.25,0.11,-0.3,0.07,0.2996281028,-0.2981529753,1.796143703,0,0.294965,0.641,0.006708203932,0.63,0.65,0.02,0.64,0.01,0.6410351004,-0.1192569588,2.208888889,0,0.636575,-0.3223,0.02541082447,-0.36,-0.28,0.08,-0.32,0.05,0.3233001701,0.01325973238,1.703305982,0,0.320185,-0.6286,0.0098,-0.64,-0.61,0.03,-0.63,0.02,0.6286763873,0.4184990948,2.131573492,0,0.624325,9.149,1.741435902,3.1,11.2,8.1,9.5,1.4,9.313259365,-1.487624596,5.084090128,0,9.08675,26.659,11.81143171,-33,41,74,30.7,7.425,29.15839845,-2.489601628,10.11361039,5,27.85895,-23.5935,3.448421052,-35.5,-11.8,23.7,-23.3,4.025,23.84417853,-0.4683240652,4.408464562,0,23.32945,-23.3215,126.2993167,-78.1,493.9,572,-66.3,8.45,128.434457,2.798884298,9.272644492,1,92.1722,-0.036,0.4063299152,-2,2.1,4.1,0,0.3,0.4079215611,-0.6055166738,12.16937018,27,0.23345,0.541,1.938070948,-9.5,2.4,11.9,1,0.625,2.012163015,-2.993716191,12.03392208,3,1.4508,-0.0685,0.5330644895,-1,2.6,3.6,-0.2,0.2,0.5374476719,3.342022262,14.72299792,22,0.32395,"Stair-descent"
stair_t2_set-0001,0001,29.403000,30.400000,0.1411881188,1.622819504,-5.78,3.86,9.64,0.5,2.08,1.628949731,-0.982991673,4.389773761,12,1.27163,0.3073267327,1.818989977,-6.08,4.66,10.74,0.71,2.42,1.844769432,-0.8324967794,3.545275212,8,1.536605,-0.1352475248,4.926267157,-17.04,34.3,51.34,-0.48,1.56,4.928123375,3.968060623,28.98731131,15,1.904025,-0.04871287129,0.1505347785,-0.25,0.44,0.69,-0.06,0.21,0.1582203001,0.8834577208,3.765565112,10,0.128035,0.07900990099,0.1459452288,-0.16,0.32,0.48,0.06,0.29,0.1659595561,0.223822746,1.704232724,3,0.13313,0.0995049505,0.5078929026,-0.74,0.9,1.64,0.11,0.85,0.5175484863,-0.1229942234,1.856615179,5,0.439575,-0.2931683168,0.03400438798,-0.36,-0.25,0.11,-0.3,0.05,0.2951338008,-0.495245999,2.327989473,0,0.29137,0.641980198,0.007178047113,0.63,0.65,0.02,0.64,0.01,0.642020326,-0.313186475,1.971713997,0,0.640175,-0.3246534653,0.02271495152,-0.36,-0.28,0.08,-0.32,0.04,0.325447141,-0.09064982891,1.788648998,0,0.32423,-0.6282178218,0.009890093013,-0.64,-0.61,0.03,-0.63,0.02,0.6282956673,0.3132732329,1.999859161,0,0.62646,8.623762376,2.87373385,0,11.2,11.2,9.45,1.4,9.089973804,-1.861994447,5.387474725,0,8.59715,22.16237624,20.85693299,-51.5,41,92.5,30.6,8.4,30.43324784,-2.151300811,6.604554914,6,29.10565,-22.68811881,5.051463608,-35.5,7.2,42.7,-22.8,4.275,23.24366623,2.183758016,13.89471806,1,22.61785,39.01831683,219.9400704,-78.1,662.5,740.6,-66.15,8.95,223.374268,1.748285464,4.364780451,1,147.3987,-0.0702970297,0.5436482108,-2,3.2,5.2,0,0.275,0.5481742875,0.8393548735,12.63543459,27,0.2989,-0.7544554455,4.225934187,-20,2.2,22.2,0.8,0.6,4.292752354,-2.325690577,7.825847921,3,2.5185,-0.1643564356,0.7997628557,-2.9,3,5.9,-0.2,0.2,0.8164763704,0.4790289712,8.735176119,23,0.4654,"Stair-descent"
stair_t2_set-0001,0001,29.500000,30.499000,0.3308955224,1.510561885,-5.78,3.86,9.64,0.65,1.55,1.546379337,-1.360521687,6.133848812,13,1.179755,0.5249751244,1.609739364,-6.08,4.66,10.74,0.81,2.19,1.693180351,-1.086316897,5.250619132,10,1.38274,-0.0568159204,4.951424019,-17.04,34.3,51.34,-0.45,1.6,4.95174998,3.882069785,28.29749748,16,1.94958,-0.05980099502,0.1225190013,-0.25,0.32,0.57,-0.06,0.21,0.1363343855,0.237336724,2.537237636,10,0.11359,0.06935323383,0.1373852469,-0.16,0.32,0.48,0.06,0.22,0.1538979438,0.2896163421,1.915032944,2,0.124405,0.09213930348,0.5074018303,-0.74,0.9,1.64,0.09,0.81,0.5156997854,-0.07709095417,1.861922661,5,0.434875,-0.2866169154,0.02596395344,-0.35,-0.25,0.1,-0.29,0.04,0.2877905194,-0.2083513917,2.433967001,0,0.285775,0.6429850746,0.00753398774,0.63,0.65,0.02,0.64,0.01,0.6430292118,-0.5528030942,1.947902008,0,0.642445,-0.3279104478,0.01940948992,-0.36,-0.29,0.07,-0.32,0.04,0.3284843833,-0.2956397481,1.764804939,0,0.32779,-0.6289054726,0.008966272896,-0.64,-0.61,0.03,-0.63,0.02,0.6289693852,0.1565098254,1.92769847,0,0.62834,7.742288557,3.856306167,0,11.2,11.2,9.3,3.1,8.649516134,-1.189994942,2.753719369,0,7.73445,19.64676617,21.39592657,-51.5,41,92.5,29.7,23.8,29.04791033,-1.726242218,5.169060636,10,26.8982,-19.00895522,10.98615227,-35.5,17,52.5,-22.2,4.2,21.95531645,1.992058766,5.978364146,1,21.08125,106.2457711,273.0494973,-78.1,674.2,752.3,-63.2,422.6,292.9917948,1.058309999,2.299099309,1,200.6292,0.2706467662,1.091342721,-2,3.9,5.9,0,0.3,1.124401444,1.726955658,6.011803917,26,0.57615,-2.55920398,6.21993484,-21.7,1.7,23.4,0.7,5.1,6.725854178,-1.579048907,4.20284881,3,3.94805,0.2213930348,1.381573855,-2.9,4.4,7.3,-0.2,0.3,1.399200198,1.337088381,5.082690668,23,0.78715,"Stair-descent"
stair_t2_set-0001,0001,29.604000,30.597000,0.4278894472,1.436738898,-5.78,3.86,9.64,0.66,1.45,1.499102412,-1.642274443,7.77208324,14,1.095985,0.6313567839,1.536568214,-6.08,4.66,10.74,0.82,2.045,1.661220415,-1.329318488,6.538552265,11,1.306425,-0.0740201005,4.974916673,-17.04,34.3,51.34,-0.46,1.585,4.975467302,3.876095799,28.09936012,16,1.93425,-0.03557788945,0.114125659,-0.25,0.32,0.57,-0.03,0.15,0.1195426797,-0.03870250248,2.883487008,11,0.09572,0.0443718593,0.1174882969,-0.16,0.29,0.45,0.05,0.15,0.125588064,0.4823973915,2.595995532,2,0.099485,0.01849246231,0.4806180471,-0.74,0.9,1.64,-0.02,0.635,0.4809736774,0.2224415325,2.171860508,5,0.381435,-0.2828140704,0.02071875811,-0.32,-0.25,0.07,-0.29,0.04,0.2835719756,0.4834238892,1.714208336,0,0.280545,0.6436180905,0.008386090085,0.63,0.66,0.03,0.64,0.01,0.6436727219,-0.19878878,2.21935842,0,0.639155,-0.3288944724,0.01845227225,-0.36,-0.3,0.06,-0.32,0.04,0.3294116882,-0.3975071113,1.715653666,0,0.326685,-0.6294472362,0.008217885868,-0.64,-0.62,0.02,-0.63,0.02,0.6295008791,-0.1024948555,1.487852697,0,0.62501,6.694472362,4.327616076,0,11.2,11.2,9.1,8.45,7.971462921,-0.6908036332,1.683384855,0,6.6181,15.00854271,23.50099704,-51.5,41,92.5,26.9,30.5,27.88464122,-1.158742701,3.237836947,11,24.9507,-14.47889447,16.29875467,-35.5,34.6,70.1,-21.4,6.8,21.80109605,1.429441957,3.649094238,1,20.66155,182.6331658,318.91708,-78.1,744,822.1,-61.7,628.65,367.5091525,0.6211934859,1.570248618,1,263.0862,0.6693467337,1.570524694,-2,4.8,6.8,0.1,0.45,1.707212015,1.250899246,3.364925381,20,0.97585,-5.175879397,8.987077328,-28.1,1.3,29.4,0.7,11.45,10.37098291,-1.238804569,3.129130284,3,6.24855,0.608040201,1.796544891,-2.9,6.3,9.2,-0.2,1.8,1.896651373,1.134623611,3.804538673,21,1.1362,"Stair-descent"
stair_t2_set-0001,0001,29.701000,30.687000,0.405959596,1.442866759,-5.78,3.86,9.64,0.66,1.5625,1.498888814,-1.585155993,7.581875306,15,1.077,0.5587878788,1.543566167,-6.08,4.66,10.74,0.64,2.065,1.641596907,-1.191689179,6.218199124,11,1.24533,0.01717171717,4.979003194,-17.04,34.3,51.34,-0.15,1.635,4.979032805,3.831877107,27.86575284,19,1.85543,-0.009090909091,0.09686073424,-0.25,0.32,0.57,0,0.1275,0.09728641459,-0.09508274042,3.790127542,11,0.07777,0.02454545455,0.08953609652,-0.16,0.24,0.4,0.05,0.14,0.09283960318,-0.08990703452,2.383890136,2,0.080305,-0.08636363636,0.3935604238,-0.74,0.82,1.56,-0.11,0.485,0.4029249122,0.2379105393,2.61045276,5,0.31565,-0.2831313131,0.02072652449,-0.31,-0.25,0.06,-0.29,0.04,0.2838889383,0.5644537445,1.669967195,0,0.278895,0.6452525253,0.009570940271,0.63,0.66,0.03,0.65,0.01,0.6453235036,-0.1756628886,2.075079173,0,0.63621,-0.3271717172,0.01917702772,-0.36,-0.3,0.06,-0.32,0.04,0.3277332618,-0.5344564245,1.707908247,0,0.322735,-0.6284848485,0.009466969304,-0.64,-0.61,0.03,-0.63,0.02,0.6285561457,0.1943510631,1.92192539,0,0.619655,5.604040404,4.466099448,0,10.8,10.8,8.8,9.5,7.165983054,-0.3069483955,1.216465142,0,5.53925,6.887373737,29.67421409,-65.5,41,106.5,21.15,43.475,30.4630087,-0.86521769,2.436143521,11,26.186,-7.507575758,24.61074318,-35.5,59.7,95.2,-20.55,32.525,25.73037842,1.291537332,3.458042651,1,22.7292,263.9666667,350.0128648,-78.1,791.1,869.2,39.05,676.925,438.3918415,0.2519365614,1.263561866,1,325.9415,1.249494949,2.225421251,-2,6.8,8.8,0.2,3.1,2.552202455,1.075681822,2.903535823,16,1.5071,-8.376767677,11.68863584,-36.3,1.3,37.6,-0.1,17.175,14.38034925,-0.9284224893,2.419451038,3,8.98955,1.443434343,2.927996578,-2.9,9.6,12.5,-0.1,2.975,3.264455034,1.354965458,4.020930252,16,1.87745,"Stair-descent"
stair_t2_set-0001,0001,29.800000,30.799000,0.294729064,1.415503288,-5.78,3.86,9.64,0.18,1.47,1.445861258,-1.418053026,7.495916799,18,0.98408,0.3320197044,1.459409544,-6.08,4.66,10.74,0.17,1.79,1.496700805,-1.035244385,6.693880697,11,1.06508,0.172364532,4.889503418,-17.04,34.3,51.34,-0.05,0.975,4.892540567,3.855037765,28.7278483,19,1.70149,0.009162561576,0.07389773374,-0.12,0.32,0.44,0.01,0.1,0.07446359907,0.7811553464,4.727559703,12,0.059365,0.01482758621,0.08070102231,-0.16,0.2,0.36,0.02,0.13,0.08205188794,-0.1769016336,2.389530385,2,0.07053,-0.1753694581,0.3058739179,-0.74,0.47,1.21,-0.16,0.32,0.3525809134,-0.1266942402,2.362660416,5,0.278385,-0.2878817734,0.02135659732,-0.32,-0.25,0.07,-0.3,0.03,0.2886728593,0.8398427277,2.198950661,0,0.28746,0.647635468,0.01075133733,0.63,0.67,0.04,0.65,0.02,0.6477247028,-0.2571143433,2.202146029,0,0.646955,-0.3227586207,0.01922836221,-0.36,-0.3,0.06,-0.31,0.03,0.3233308787,-0.87347741,2.327600586,0,0.322475,-0.6261576355,0.01091908341,-0.64,-0.61,0.03,-0.63,0.02,0.626252833,0.03592682064,1.672378178,0,0.625495,4.549261084,4.461641323,0,10.2,10.2,3.1,9.2,6.371971414,0.09065366741,1.105911282,0,4.51625,-5.759605911,39.65600786,-105.5,40,145.5,4.3,65.4,40.07208529,-0.7976272607,2.433554753,11,32.01035,1.202463054,31.68723141,-35.5,63.1,98.6,-20.2,44.1,31.71003866,0.8114452451,2.112900153,1,27.3418,346.5768473,358.4865648,-78.1,791.1,869.2,493.9,771.35,498.626241,-0.1436798893,1.220483654,1,402.6428,1.971428571,2.786397542,-2,7,9,0.2,4.1,3.413289011,0.6614946335,1.904133757,16,2.2499,-12.53054187,14.4128587,-39,1.3,40.3,-8.2,25.8,19.09829771,-0.5958987804,1.827446684,3,13.1542,2.400985222,3.64332158,-2.9,9.6,12.5,0,4.55,4.363315502,0.813665286,2.268608721,9,2.8556,"Stair-descent"
stair_t2_set-0001,0001,29.904000,30.899000,0.2553233831,1.4064199,-5.78,3.86,9.64,0.18,1.32,1.429407907,-1.389585583,7.60408513,18,0.94881,0.2027860697,1.387077245,-6.08,4.66,10.74,0.07,1.35,1.401822197,-1.065921841,7.690388661,12,0.941495,0.3746268657,4.856279823,-17.04,34.3,51.34,0.01,0.66,4.870708265,3.860385338,29.15644611,22,1.54059,0.01243781095,0.07144233567,-0.12,0.32,0.44,0.01,0.08,0.07251693918,0.855731462,5.113812099,13,0.056565,0.01338308458,0.08338305489,-0.16,0.2,0.36,0.02,0.13,0.08445022674,-0.212184256,2.266876798,2,0.072165,-0.2097512438,0.2758459405,-0.74,0.39,1.13,-0.19,0.26,0.3465350879,-0.2491656211,2.483326116,5,0.270555,-0.2951741294,0.01871744676,-0.32,-0.25,0.07,-0.3,0.02,0.2957669851,1.094722351,3.529191486,0,0.293445,0.6513432836,0.01100368853,0.63,0.67,0.04,0.65,0.01,0.6514362242,-0.2224155467,2.567504873,0,0.64806,-0.3157711443,0.01649747043,-0.36,-0.29,0.07,-0.31,0.01,0.316201806,-0.9044029436,3.354332734,0,0.31436,-0.6230348259,0.01075478748,-0.64,-0.61,0.03,-0.62,0.02,0.6231276432,-0.2868154177,1.821308983,0,0.619935,3.56119403,4.308268871,0,10.2,10.2,0,8.9,5.589569177,0.5231076953,1.385020698,0,3.53765,-17.68656716,43.27605095,-105.5,38.5,144,-2.7,77,46.75073522,-0.4862086167,1.903785505,11,36.8045,6.926368159,31.94629902,-35.5,63.1,98.6,5.6,56.9,32.68853923,0.4659099032,1.705377355,1,28.04975,406.4014925,332.8179531,-78.1,791.1,869.2,557.3,772.9,525.2903607,-0.4995898282,1.584306329,1,446.5764,2.407960199,2.831597886,-2,7,9,2.1,5.1,3.717017474,0.3312003986,1.606811346,16,2.68745,-15.63930348,14.54082595,-39,1.3,40.3,-12.8,29.2,21.35470517,-0.2146615902,1.534267847,3,16.0561,2.663681592,3.663647474,-2.9,9.6,12.5,1.8,5.4,4.529626081,0.6253916731,2.056025262,6,3.15085,"Stair-descent"
stair_t2_set-0001,0001,30.006000,31.000000,0.1159,1.372998977,-5.78,3.86,9.64,0.025,1.1,1.37788207,-1.245669804,7.811843258,20,0.854235,0.0224,1.309121171,-6.08,4.66,10.74,-0.08,0.94,1.309312797,-0.9948219223,8.927591598,13,0.808035,0.49765,4.840232843,-17.04,34.3,51.34,0.02,0.4175,4.865748606,3.847026864,29.29551516,23,1.45698,0.0131,0.0689085626,-0.12,0.32,0.44,0.01,0.08,0.07014271167,0.9112954522,5.646982257,13,0.05378,0.013,0.08324061509,-0.16,0.2,0.36,0.02,0.15,0.08424962908,-0.1472812008,2.138552443,2,0.07283,-0.1599,0.2934893354,-0.74,0.39,1.13,-0.15,0.37,0.3342214835,-0.4337659494,2.395346127,5,0.258775,-0.30105,0.01238537444,-0.32,-0.26,0.06,-0.3,0.01,0.3013046631,0.9576154844,4.456941632,0,0.29894,0.6544,0.008581375181,0.64,0.67,0.03,0.65,0.01,0.6544562629,0.06767811775,2.363785121,0,0.650375,-0.3104,0.01165504183,-0.34,-0.29,0.05,-0.31,0.02,0.3106187374,-0.604418506,3.573416241,0,0.30875,-0.6202,0.009537295214,-0.64,-0.61,0.03,-0.62,0.02,0.6202733268,-0.548022155,2.284079174,0,0.616455,2.6505,4.020261154,0,10.2,10.2,0,5.925,4.815355646,1.030298157,2.206772752,0,2.6347,-22.9865,40.07245647,-105.5,34,139.5,-16.8,60.925,46.19719634,-0.4155871061,2.030448551,12,35.8041,9.8935,30.59902789,-35.5,63.1,98.6,7.65,56.525,32.15869789,0.3213866172,1.780647845,2,26.7621,447.995,294.9598867,-78.1,791.1,869.2,557.8,398.9,536.3775301,-0.7200780403,2.179073749,1,473.71185,2.6,2.74040143,-2,7,9,2.15,5.1,3.777538881,0.2143949751,1.703322844,16,2.87215,-17.7355,13.51667451,-39,1.3,40.3,-18.1,23.55,22.29906837,0.00834092992,1.704998074,3,18.01735,2.923,3.568763231,-2.9,9.6,12.5,2.5,5.5,4.613025038,0.5062773442,2.080263624,5,3.35435,"Stair-descent"
stair_t2_set-0001,0001,30.104000,31.099000,0.03228855721,1.357659948,-5.78,3.86,9.64,-0.03,0.66,1.358043845,-1.111858437,7.828370855,21,0.805285,-0.06273631841,1.282531691,-6.08,4.66,10.74,-0.12,0.55,1.284065179,-0.8792957803,9.362889875,13,0.75313,0.4819900498,4.829589151,-17.04,34.3,51.34,-0.03,0.4,4.853580716,3.86289018,29.45763486,22,1.456645,0.00368159204,0.06454878297,-0.12,0.32,0.44,0.01,0.08,0.06465368901,1.188837933,7.416339272,13,0.049335,0.01298507463,0.08208747171,-0.12,0.2,0.32,0.02,0.15,0.08310815348,-0.06073377775,1.987790045,2,0.07242,-0.09293532338,0.2645579074,-0.74,0.39,1.13,-0.08,0.32,0.2804065989,-0.8292881462,3.422557182,5,0.21075,-0.3046268657,0.008164056317,-0.32,-0.29,0.03,-0.3,0.01,0.3047362451,-0.1749236878,2.51192306,0,0.30292,0.6558706468,0.007354775352,0.64,0.67,0.03,0.66,0.01,0.6559118828,0.2231412298,2.574117368,0,0.65261,-0.3069651741,0.008419580418,-0.32,-0.29,0.03,-0.31,0.01,0.3070806205,0.1804999368,2.438093,0,0.30554,-0.6184079602,0.00729292824,-0.63,-0.61,0.02,-0.62,0.01,0.6184509617,-0.2548617819,1.904110466,0,0.615235,1.767661692,3.456279742,0,10.2,10.2,0,1,3.882073867,1.707760185,4.182383544,0,1.73205,-22.85124378,40.03368371,-105.5,36.6,142.1,-16.8,61.6,46.09636834,-0.4195693466,2.045937516,12,35.62025,10.41144279,29.99612941,-35.5,63.1,98.6,7.5,53.9,31.75162863,0.3377528758,1.830251982,2,26.01785,468.6174129,262.246882,-77.7,791.1,868.8,557.3,398.5,537.0062447,-0.6493274241,2.318367092,1,482.7766,2.690547264,2.656459357,-2,7,9,2.1,4.7,3.780981473,0.2044193766,1.802519605,9,2.9629,-18.44328358,12.62801778,-39,1.3,40.3,-18.1,21.4,22.3522156,-0.07013774413,1.784550437,3,18.61755,2.928358209,3.55279188,-2.9,9.6,12.5,2.5,5.3,4.604086439,0.5101734731,2.101423973,7,3.3728,"Level-walk"
