timestamp,label,source_file,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
2024-12-13T13:57:39.182000,stair_up,stair_t2.txt,-1.69,-0.03,-1.45,-0.32,0.17,2.12,-0.33,0.63,-0.3,-0.64,0.0,47.6,-16.6,-75.1,0.3,-1.8,0.0
2024-12-13T13:57:39.194000,stair_up,stair_t2.txt,1.2,-0.04,2.82,-0.31,0.06,0.86,-0.33,0.63,-0.3,-0.64,0.0,33.9,-23.8,-84.5,-0.1,1.4,-0.2
2024-12-13T13:57:39.195000,stair_up,stair_t2.txt,1.2,-0.04,2.82,-0.31,0.06,0.86,-0.33,0.63,-0.3,-0.64,0.0,35.2,-24.0,-75.1,-0.5,2.3,-0.2
2024-12-13T13:57:39.199000,stair_up,stair_t2.txt,7.06,6.28,1.48,-0.35,0.07,0.88,-0.33,0.63,-0.29,-0.64,0.0,47.9,-24.7,-73.9,-0.3,1.0,-0.1
2024-12-13T13:57:39.201000,stair_up,stair_t2.txt,7.06,6.28,1.48,-0.35,0.07,0.88,-0.33,0.63,-0.29,-0.64,0.0,48.7,-26.8,-74.8,-0.1,-1.0,-0.1
2024-12-13T13:57:39.209000,stair_up,stair_t2.txt,4.83,3.88,0.01,-0.37,0.11,0.92,-0.32,0.63,-0.3,-0.64,0.0,44.0,-21.0,-76.7,0.1,-1.8,-0.2
2024-12-13T13:57:39.210000,stair_up,stair_t2.txt,4.83,3.88,0.01,-0.37,0.11,0.92,-0.32,0.63,-0.3,-0.64,0.0,45.5,-22.3,-65.6,0.0,-1.5,0.0
2024-12-13T13:57:39.215000,stair_up,stair_t2.txt,3.46,2.08,-0.34,-0.3,0.1,0.5,-0.32,0.63,-0.3,-0.64,0.0,45.9,-20.9,-68.0,-0.1,-0.4,-0.1
2024-12-13T13:57:39.217000,stair_up,stair_t2.txt,3.46,2.08,-0.34,-0.3,0.1,0.5,-0.32,0.63,-0.3,-0.64,0.0,39.4,-26.0,-75.0,-0.1,0.4,-0.1
2024-12-13T13:57:39.229000,stair_up,stair_t2.txt,3.46,2.08,-0.34,-0.3,0.1,0.5,-0.32,0.63,-0.3,-0.64,0.0,40.3,-26.7,-74.4,-0.2,0.5,-0.0
2024-12-13T13:57:39.230000,stair_up,stair_t2.txt,4.11,3.38,-0.66,-0.29,0.11,0.27,-0.32,0.63,-0.3,-0.64,0.0,40.5,-26.1,-71.7,-0.1,-0.1,-0.0
2024-12-13T13:57:39.242000,stair_up,stair_t2.txt,4.11,3.38,-0.66,-0.29,0.11,0.27,-0.32,0.63,-0.3,-0.64,0.0,41.5,-24.3,-71.2,0.0,-0.3,0.0
2024-12-13T13:57:39.248000,stair_up,stair_t2.txt,3.81,2.7,0.57,-0.32,0.12,0.16,-0.32,0.63,-0.3,-0.64,0.0,39.5,-26.9,-70.3,-0.1,0.2,-0.0
2024-12-13T13:57:39.249000,stair_up,stair_t2.txt,3.81,2.7,0.57,-0.32,0.12,0.16,-0.32,0.63,-0.3,-0.64,0.0,32.4,-23.2,-73.9,-0.6,1.0,0.1
2024-12-13T13:57:39.249000,stair_up,stair_t2.txt,3.36,2.15,1.21,-0.34,0.1,-0.02,-0.32,0.63,-0.29,-0.64,0.0,35.4,-25.4,-61.2,-1.0,1.7,0.2
2024-12-13T13:57:39.253000,stair_up,stair_t2.txt,3.36,2.15,1.21,-0.34,0.1,-0.02,-0.32,0.63,-0.29,-0.64,0.0,37.3,-33.1,-44.2,-1.7,2.9,1.0
2024-12-13T13:57:39.257000,stair_up,stair_t2.txt,2.67,5.09,3.96,-0.4,0.05,-0.12,-0.32,0.63,-0.29,-0.64,0.1,33.4,-36.4,-21.4,-2.7,3.3,0.8
2024-12-13T13:57:39.260000,stair_up,stair_t2.txt,3.06,11.38,8.17,-0.5,-0.19,-0.58,-0.32,0.64,-0.29,-0.64,0.1,31.1,-34.3,0.7,-1.5,1.9,0.2
2024-12-13T13:57:39.264000,stair_up,stair_t2.txt,3.06,11.38,8.17,-0.5,-0.19,-0.58,-0.32,0.64,-0.29,-0.64,0.1,28.4,-37.8,2.3,-0.4,1.4,-0.4
2024-12-13T13:57:39.278000,stair_up,stair_t2.txt,0.91,3.26,5.96,-0.33,-0.25,-0.48,-0.32,0.64,-0.28,-0.64,0.1,32.5,-32.3,21.0,0.5,1.8,-0.2
2024-12-13T13:57:39.279000,stair_up,stair_t2.txt,0.91,3.26,5.96,-0.33,-0.25,-0.48,-0.32,0.64,-0.28,-0.64,0.1,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.291000,stair_up,stair_t2.txt,3.75,0.92,4.35,-0.25,-0.05,-0.34,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.298000,stair_up,stair_t2.txt,3.75,0.92,4.35,-0.25,-0.05,-0.34,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.300000,stair_up,stair_t2.txt,0.96,-2.48,3.25,-0.24,-0.08,-0.31,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.300000,stair_up,stair_t2.txt,0.96,-2.48,3.25,-0.24,-0.08,-0.31,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.307000,stair_up,stair_t2.txt,1.31,-0.9,0.93,-0.34,-0.11,-0.3,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.308000,stair_up,stair_t2.txt,1.31,-0.9,0.93,-0.34,-0.11,-0.3,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.310000,stair_up,stair_t2.txt,1.31,-0.9,0.93,-0.34,-0.11,-0.3,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.316000,stair_up,stair_t2.txt,0.25,1.42,-0.88,-0.4,-0.07,-0.27,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.328000,stair_up,stair_t2.txt,0.25,1.42,-0.88,-0.4,-0.07,-0.27,-0.32,0.64,-0.28,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.329000,stair_up,stair_t2.txt,0.09,2.58,-1.29,-0.28,-0.04,-0.24,-0.32,0.64,-0.27,-0.64,0.0,27.5,-29.4,21.0,1.4,1.3,-0.4
2024-12-13T13:57:39.340000,stair_up,stair_t2.txt,0.09,2.58,-1.29,-0.28,-0.04,-0.24,-0.32,0.64,-0.27,-0.64,0.0,21.2,-35.4,41.1,1.1,-3.7,-2.4
2024-12-13T13:57:39.347000,stair_up,stair_t2.txt,0.31,1.79,-1.56,-0.19,-0.05,-0.2,-0.32,0.64,-0.27,-0.64,0.0,20.5,-35.2,51.1,1.4,-4.3,-2.5
2024-12-13T13:57:39.348000,stair_up,stair_t2.txt,0.31,1.79,-1.56,-0.19,-0.05,-0.2,-0.32,0.64,-0.27,-0.64,0.0,21.4,-41.9,65.3,1.6,-5.2,-2.6
2024-12-13T13:57:39.348000,stair_up,stair_t2.txt,1.08,0.91,-0.79,-0.16,-0.02,-0.16,-0.32,0.64,-0.27,-0.64,0.0,14.8,-41.3,76.5,1.7,-6.1,-2.7
2024-12-13T13:57:39.360000,stair_up,stair_t2.txt,1.08,0.91,-0.79,-0.16,-0.02,-0.16,-0.32,0.64,-0.27,-0.64,0.0,9.0,-39.1,83.5,1.9,-6.8,-2.9
2024-12-13T13:57:39.360000,stair_up,stair_t2.txt,1.41,0.6,0.14,-0.11,0.0,-0.12,-0.32,0.64,-0.27,-0.64,0.0,5.8,-40.6,95.3,1.9,-7.8,-2.9
2024-12-13T13:57:39.365000,stair_up,stair_t2.txt,0.96,0.51,0.71,-0.03,0.03,-0.09,-0.32,0.64,-0.27,-0.64,0.0,7.8,-38.1,113.8,1.9,-8.5,-2.7
2024-12-13T13:57:39.378000,stair_up,stair_t2.txt,0.96,0.51,0.71,-0.03,0.03,-0.09,-0.32,0.64,-0.27,-0.64,0.0,8.9,-38.0,120.3,2.0,-9.2,-2.5
2024-12-13T13:57:39.383000,stair_up,stair_t2.txt,0.41,0.48,0.18,0.03,0.05,-0.07,-0.32,0.64,-0.27,-0.64,0.0,3.2,-37.9,132.8,2.1,-10.1,-2.1
2024-12-13T13:57:39.385000,stair_up,stair_t2.txt,0.41,0.48,0.18,0.03,0.05,-0.07,-0.32,0.64,-0.27,-0.64,0.0,9.0,-33.4,142.5,2.4,-11.3,-1.7
2024-12-13T13:57:39.385000,stair_up,stair_t2.txt,0.6,1.37,-1.73,0.11,0.08,-0.06,-0.32,0.64,-0.27,-0.64,0.0,6.4,-32.7,161.1,2.6,-13.3,-1.1
2024-12-13T13:57:39.390000,stair_up,stair_t2.txt,0.6,1.37,-1.73,0.11,0.08,-0.06,-0.32,0.64,-0.27,-0.64,0.0,6.7,-22.8,190.5,3.0,-15.7,-0.3
2024-12-13T13:57:39.394000,stair_up,stair_t2.txt,-0.57,0.6,-0.12,0.15,0.11,-0.07,-0.32,0.64,-0.27,-0.64,0.0,12.0,-26.4,212.7,3.8,-18.2,0.5
2024-12-13T13:57:39.397000,stair_up,stair_t2.txt,-0.57,0.6,-0.12,0.15,0.11,-0.07,-0.32,0.64,-0.27,-0.64,0.0,10.3,-23.4,231.6,4.4,-20.3,1.1
2024-12-13T13:57:39.411000,stair_up,stair_t2.txt,-1.03,-1.86,2.0,0.08,0.09,-0.09,-0.32,0.64,-0.27,-0.64,0.0,12.6,-20.0,243.9,4.7,-21.6,1.6
2024-12-13T13:57:39.412000,stair_up,stair_t2.txt,-1.03,-1.86,2.0,0.08,0.09,-0.09,-0.32,0.64,-0.27,-0.64,0.0,11.3,-20.4,251.5,4.7,-22.4,2.0
2024-12-13T13:57:39.412000,stair_up,stair_t2.txt,-0.65,-1.71,0.94,0.11,0.09,-0.14,-0.33,0.64,-0.27,-0.64,0.0,6.4,-21.0,254.9,4.7,-23.1,2.3
2024-12-13T13:57:39.417000,stair_up,stair_t2.txt,-0.65,-1.71,0.94,0.11,0.09,-0.14,-0.33,0.64,-0.27,-0.64,0.0,6.5,-21.0,264.5,4.6,-23.3,2.9
2024-12-13T13:57:39.420000,stair_up,stair_t2.txt,-1.4,-0.79,0.94,0.1,0.08,-0.18,-0.33,0.64,-0.27,-0.64,0.0,5.8,-15.5,261.1,4.6,-23.2,3.1
2024-12-13T13:57:39.437000,stair_up,stair_t2.txt,-1.4,-0.79,0.94,0.1,0.08,-0.18,-0.33,0.64,-0.27,-0.64,0.0,2.2,-16.7,259.4,4.6,-22.9,3.1
2024-12-13T13:57:39.438000,stair_up,stair_t2.txt,-1.4,-0.79,0.94,0.1,0.08,-0.18,-0.33,0.64,-0.27,-0.64,0.0,0.3,-21.0,254.2,4.6,-22.5,3.1
2024-12-13T13:57:39.438000,stair_up,stair_t2.txt,-0.86,-0.33,0.52,0.04,0.08,-0.2,-0.33,0.64,-0.27,-0.64,0.0,-7.6,-18.7,246.3,4.7,-22.2,2.9
2024-12-13T13:57:39.442000,stair_up,stair_t2.txt,-0.86,-0.33,0.52,0.04,0.08,-0.2,-0.33,0.64,-0.27,-0.64,0.0,-2.6,-23.2,247.3,4.5,-21.9,3.0
2024-12-13T13:57:39.447000,stair_up,stair_t2.txt,0.05,-0.08,0.05,0.02,0.07,-0.21,-0.33,0.64,-0.27,-0.64,0.0,-7.0,-23.0,244.1,4.4,-21.7,2.7
2024-12-13T13:57:39.456000,stair_up,stair_t2.txt,0.05,-0.08,0.05,0.02,0.07,-0.21,-0.33,0.64,-0.27,-0.64,0.0,-11.3,-19.5,239.9,4.4,-21.7,2.5
2024-12-13T13:57:39.458000,stair_up,stair_t2.txt,0.35,0.45,-0.29,-0.0,0.07,-0.2,-0.33,0.64,-0.27,-0.64,0.0,-12.1,-17.9,239.8,4.4,-21.9,2.3
2024-12-13T13:57:39.462000,stair_up,stair_t2.txt,0.35,0.45,-0.29,-0.0,0.07,-0.2,-0.33,0.64,-0.27,-0.64,0.0,-11.2,-21.2,249.4,4.4,-22.2,2.1
2024-12-13T13:57:39.466000,stair_up,stair_t2.txt,0.45,0.72,-0.56,-0.03,0.06,-0.18,-0.33,0.64,-0.27,-0.64,0.0,-16.3,-19.8,255.8,4.6,-22.8,1.8
2024-12-13T13:57:39.477000,stair_up,stair_t2.txt,0.74,0.62,-0.64,-0.05,0.06,-0.15,-0.33,0.64,-0.27,-0.64,0.0,-15.2,-19.8,258.4,4.6,-23.5,1.6
2024-12-13T13:57:39.479000,stair_up,stair_t2.txt,0.74,0.62,-0.64,-0.05,0.06,-0.15,-0.33,0.64,-0.27,-0.64,0.0,-13.1,-17.1,269.0,4.7,-24.4,1.3
2024-12-13T13:57:39.485000,stair_up,stair_t2.txt,0.86,0.59,-0.56,-0.05,0.05,-0.12,-0.33,0.64,-0.27,-0.64,0.0,-16.3,-18.6,282.4,4.7,-25.4,1.3
2024-12-13T13:57:39.489000,stair_up,stair_t2.txt,0.86,0.59,-0.56,-0.05,0.05,-0.12,-0.33,0.64,-0.27,-0.64,0.0,-21.1,-17.6,285.9,4.9,-26.5,0.9
2024-12-13T13:57:39.491000,stair_up,stair_t2.txt,0.79,0.6,-0.46,-0.03,0.05,-0.09,-0.33,0.64,-0.27,-0.64,0.0,-19.9,-18.2,306.4,5.0,-27.6,1.0
2024-12-13T13:57:39.497000,stair_up,stair_t2.txt,0.79,0.6,-0.46,-0.03,0.05,-0.09,-0.33,0.64,-0.27,-0.64,0.0,-16.0,-16.1,320.5,5.2,-28.8,1.1
2024-12-13T13:57:39.507000,stair_up,stair_t2.txt,0.7,0.39,-0.35,-0.01,0.05,-0.07,-0.33,0.64,-0.27,-0.64,0.0,-20.8,-14.1,338.4,5.4,-30.1,1.2
2024-12-13T13:57:39.508000,stair_up,stair_t2.txt,0.7,0.39,-0.35,-0.01,0.05,-0.07,-0.33,0.64,-0.27,-0.64,0.0,-20.3,-14.9,354.0,5.6,-31.4,1.4
2024-12-13T13:57:39.511000,stair_up,stair_t2.txt,0.57,0.21,-0.17,0.01,0.06,-0.05,-0.33,0.64,-0.27,-0.64,0.0,-23.4,-16.8,364.9,5.8,-32.7,1.4
2024-12-13T13:57:39.522000,stair_up,stair_t2.txt,0.57,0.21,-0.17,0.01,0.06,-0.05,-0.33,0.64,-0.27,-0.64,0.0,-27.2,-13.2,383.5,6.0,-33.9,1.8
2024-12-13T13:57:39.522000,stair_up,stair_t2.txt,0.36,0.13,0.04,0.03,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-24.1,-12.6,396.7,6.2,-35.1,2.1
2024-12-13T13:57:39.525000,stair_up,stair_t2.txt,0.36,0.13,0.04,0.03,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-21.8,-6.5,413.5,6.4,-36.2,2.6
2024-12-13T13:57:39.529000,stair_up,stair_t2.txt,0.11,-0.01,0.2,0.05,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-21.3,-7.5,422.7,6.5,-37.3,3.1
2024-12-13T13:57:39.541000,stair_up,stair_t2.txt,0.11,-0.01,0.2,0.05,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-27.8,-1.7,437.8,6.7,-38.2,3.6
2024-12-13T13:57:39.541000,stair_up,stair_t2.txt,0.11,-0.01,0.2,0.05,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-25.6,0.4,442.8,7.0,-38.9,4.1
2024-12-13T13:57:39.548000,stair_up,stair_t2.txt,-0.06,-0.13,0.22,0.07,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-30.4,3.2,447.6,7.2,-39.6,4.4
2024-12-13T13:57:39.553000,stair_up,stair_t2.txt,-0.06,-0.13,0.22,0.07,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-23.3,2.8,464.8,7.3,-40.2,4.9
2024-12-13T13:57:39.556000,stair_up,stair_t2.txt,-0.12,-0.17,0.19,0.07,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-25.7,4.8,471.1,7.5,-40.6,5.3
2024-12-13T13:57:39.559000,stair_up,stair_t2.txt,-0.12,-0.17,0.19,0.07,0.06,-0.03,-0.33,0.64,-0.27,-0.64,0.0,-27.2,4.3,477.0,7.5,-41.1,5.6
2024-12-13T13:57:39.568000,stair_up,stair_t2.txt,-0.12,-0.11,0.15,0.06,0.06,-0.04,-0.33,0.64,-0.27,-0.64,0.0,-29.6,7.3,485.7,7.7,-41.5,5.8
2024-12-13T13:57:39.571000,stair_up,stair_t2.txt,-0.05,0.04,-0.02,0.04,0.05,-0.04,-0.33,0.64,-0.27,-0.63,0.0,-35.5,7.3,485.7,7.9,-41.9,5.9
2024-12-13T13:57:39.574000,stair_up,stair_t2.txt,-0.05,0.04,-0.02,0.04,0.05,-0.04,-0.33,0.64,-0.27,-0.63,0.0,-36.1,12.4,494.5,8.0,-42.4,6.0
2024-12-13T13:57:39.583000,stair_up,stair_t2.txt,0.05,0.14,-0.08,0.02,0.05,-0.03,-0.33,0.64,-0.27,-0.63,0.0,-30.9,5.8,506.3,8.1,-42.9,6.2
2024-12-13T13:57:39.586000,stair_up,stair_t2.txt,0.05,0.14,-0.08,0.02,0.05,-0.03,-0.33,0.64,-0.27,-0.63,0.0,-39.2,12.4,507.8,8.3,-43.5,6.1
2024-12-13T13:57:39.589000,stair_up,stair_t2.txt,0.23,0.17,-0.13,-0.0,0.04,-0.02,-0.33,0.64,-0.27,-0.63,0.0,-34.7,12.5,518.5,8.4,-44.2,6.0
2024-12-13T13:57:39.598000,stair_up,stair_t2.txt,0.23,0.17,-0.13,-0.0,0.04,-0.02,-0.33,0.64,-0.27,-0.63,0.0,-30.1,13.6,532.4,8.5,-44.8,6.0
2024-12-13T13:57:39.601000,stair_up,stair_t2.txt,0.31,0.26,-0.18,-0.02,0.03,-0.02,-0.33,0.64,-0.27,-0.63,0.0,-36.0,10.8,536.4,8.7,-45.7,5.8
2024-12-13T13:57:39.604000,stair_up,stair_t2.txt,0.31,0.26,-0.18,-0.02,0.03,-0.02,-0.33,0.64,-0.27,-0.63,0.0,-34.9,11.1,551.2,8.9,-46.6,5.7
2024-12-13T13:57:39.612000,stair_up,stair_t2.txt,0.28,0.26,-0.33,-0.03,0.03,-0.01,-0.33,0.64,-0.27,-0.63,0.0,-30.2,13.5,566.6,9.0,-47.6,5.6
2024-12-13T13:57:39.615000,stair_up,stair_t2.txt,0.28,0.26,-0.33,-0.03,0.03,-0.01,-0.33,0.64,-0.27,-0.63,0.0,-33.2,18.2,580.3,9.1,-48.6,5.4
2024-12-13T13:57:39.619000,stair_up,stair_t2.txt,0.36,0.24,-0.31,-0.04,0.03,0.0,-0.33,0.64,-0.27,-0.63,0.0,-31.2,20.1,600.6,9.2,-49.8,5.2
2024-12-13T13:57:39.624000,stair_up,stair_t2.txt,0.36,0.24,-0.31,-0.04,0.03,0.0,-0.33,0.64,-0.27,-0.63,0.0,-34.3,15.9,612.9,9.3,-51.0,5.0
2024-12-13T13:57:39.629000,stair_up,stair_t2.txt,0.38,0.27,-0.2,-0.04,0.03,0.01,-0.33,0.64,-0.27,-0.63,0.0,-33.8,21.0,628.2,9.5,-52.3,4.7
2024-12-13T13:57:39.637000,stair_up,stair_t2.txt,0.38,0.27,-0.2,-0.04,0.03,0.01,-0.33,0.64,-0.27,-0.63,0.0,-30.8,23.4,648.4,9.6,-53.6,4.8
2024-12-13T13:57:39.639000,stair_up,stair_t2.txt,0.38,0.27,-0.2,-0.04,0.03,0.01,-0.33,0.64,-0.27,-0.63,0.0,-34.8,21.9,670.8,9.7,-55.0,4.7
2024-12-13T13:57:39.645000,stair_up,stair_t2.txt,0.16,0.25,-0.14,-0.03,0.03,0.02,-0.33,0.64,-0.27,-0.63,0.0,-32.5,25.1,689.4,9.9,-56.4,4.8
2024-12-13T13:57:39.652000,stair_up,stair_t2.txt,0.16,0.25,-0.14,-0.03,0.03,0.02,-0.33,0.64,-0.27,-0.63,0.0,-32.1,24.1,706.3,10.0,-57.7,4.7
2024-12-13T13:57:39.657000,stair_up,stair_t2.txt,-0.12,0.11,-0.07,-0.02,0.04,0.02,-0.33,0.64,-0.27,-0.63,0.0,-34.2,23.9,719.3,10.3,-59.1,4.8
2024-12-13T13:57:39.660000,stair_up,stair_t2.txt,-0.12,0.11,-0.07,-0.02,0.04,0.02,-0.33,0.64,-0.27,-0.63,0.0,-32.0,29.1,747.0,10.5,-60.6,5.0
2024-12-13T13:57:39.673000,stair_up,stair_t2.txt,-0.37,-0.07,-0.05,-0.0,0.05,0.01,-0.33,0.64,-0.27,-0.63,0.0,-36.7,29.2,765.1,10.7,-61.9,5.2
2024-12-13T13:57:39.674000,stair_up,stair_t2.txt,-0.72,-0.12,-0.05,0.01,0.06,-0.02,-0.33,0.65,-0.27,-0.63,0.0,-36.2,31.7,786.2,11.1,-63.3,5.5
2024-12-13T13:57:39.677000,stair_up,stair_t2.txt,-0.72,-0.12,-0.05,0.01,0.06,-0.02,-0.33,0.65,-0.27,-0.63,0.0,-39.9,37.6,802.2,11.5,-64.6,5.8
2024-12-13T13:57:39.679000,stair_up,stair_t2.txt,-0.91,-0.3,0.11,0.03,0.08,-0.04,-0.33,0.65,-0.27,-0.63,0.0,-42.9,39.1,822.9,11.9,-66.0,6.2
2024-12-13T13:57:39.693000,stair_up,stair_t2.txt,-0.91,-0.3,0.11,0.03,0.08,-0.04,-0.33,0.65,-0.27,-0.63,0.0,-45.8,42.4,840.0,12.2,-67.2,6.6
2024-12-13T13:57:39.693000,stair_up,stair_t2.txt,-1.04,-0.39,0.27,0.04,0.09,-0.08,-0.33,0.65,-0.27,-0.63,0.0,-40.1,45.9,862.3,12.6,-68.4,7.2
2024-12-13T13:57:39.699000,stair_up,stair_t2.txt,-1.04,-0.39,0.27,0.04,0.09,-0.08,-0.33,0.65,-0.27,-0.63,0.0,-46.5,50.1,882.4,12.9,-69.5,7.7
2024-12-13T13:57:39.704000,stair_up,stair_t2.txt,-1.1,-0.5,0.46,0.04,0.1,-0.11,-0.33,0.65,-0.27,-0.63,0.0,-45.2,55.8,894.9,13.3,-70.4,8.1
2024-12-13T13:57:39.708000,stair_up,stair_t2.txt,-1.1,-0.5,0.46,0.04,0.1,-0.11,-0.33,0.65,-0.27,-0.63,0.0,-46.6,56.9,907.3,13.7,-71.1,8.5
2024-12-13T13:57:39.711000,stair_up,stair_t2.txt,-1.01,-0.57,0.56,0.05,0.11,-0.15,-0.33,0.65,-0.27,-0.63,0.0,-48.0,62.0,916.2,14.0,-71.7,9.0
2024-12-13T13:57:39.721000,stair_up,stair_t2.txt,-1.01,-0.57,0.56,0.05,0.11,-0.15,-0.33,0.65,-0.27,-0.63,0.0,-55.5,65.4,923.0,14.4,-72.2,9.5
2024-12-13T13:57:39.721000,stair_up,stair_t2.txt,-0.8,-0.6,0.55,0.04,0.12,-0.17,-0.33,0.65,-0.27,-0.63,0.0,-59.6,65.6,918.0,14.7,-72.5,9.7
2024-12-13T13:57:39.726000,stair_up,stair_t2.txt,-0.8,-0.6,0.55,0.04,0.12,-0.17,-0.33,0.65,-0.27,-0.63,0.0,-62.1,66.6,919.5,15.0,-72.6,10.0
2024-12-13T13:57:39.730000,stair_up,stair_t2.txt,-0.52,-0.59,0.46,0.03,0.12,-0.19,-0.33,0.65,-0.27,-0.63,0.0,-59.5,68.4,921.1,15.2,-72.5,10.2
2024-12-13T13:57:39.741000,stair_up,stair_t2.txt,-0.52,-0.59,0.46,0.03,0.12,-0.19,-0.33,0.65,-0.27,-0.63,0.0,-62.0,72.2,922.2,15.4,-72.4,10.5
2024-12-13T13:57:39.742000,stair_up,stair_t2.txt,-0.17,-0.52,0.36,0.02,0.11,-0.2,-0.33,0.65,-0.27,-0.63,0.0,-66.3,73.8,917.0,15.5,-72.3,10.5
2024-12-13T13:57:39.753000,stair_up,stair_t2.txt,-0.17,-0.52,0.36,0.02,0.11,-0.2,-0.33,0.65,-0.27,-0.63,0.0,-66.4,71.8,911.3,15.6,-72.0,10.6
2024-12-13T13:57:39.759000,stair_up,stair_t2.txt,-0.17,-0.52,0.36,0.02,0.11,-0.2,-0.33,0.65,-0.27,-0.63,0.0,-70.0,72.6,907.1,15.6,-71.7,10.5
2024-12-13T13:57:39.759000,stair_up,stair_t2.txt,0.08,-0.44,0.21,0.01,0.1,-0.21,-0.33,0.65,-0.27,-0.63,0.0,-70.0,75.5,899.9,15.6,-71.3,10.5
2024-12-13T13:57:39.763000,stair_up,stair_t2.txt,0.08,-0.44,0.21,0.01,0.1,-0.21,-0.33,0.65,-0.27,-0.63,0.0,-69.4,70.6,895.2,15.6,-71.0,10.4
2024-12-13T13:57:39.777000,stair_up,stair_t2.txt,0.25,-0.37,0.12,-0.0,0.08,-0.21,-0.33,0.65,-0.27,-0.63,0.0,-76.3,74.4,881.8,15.6,-70.7,10.2
2024-12-13T13:57:39.778000,stair_up,stair_t2.txt,0.25,-0.37,0.12,-0.0,0.08,-0.21,-0.33,0.65,-0.27,-0.63,0.0,-73.8,74.6,876.7,15.5,-70.3,10.2
2024-12-13T13:57:39.778000,stair_up,stair_t2.txt,0.46,-0.35,0.1,-0.0,0.06,-0.2,-0.33,0.65,-0.27,-0.63,0.0,-81.7,74.7,860.7,15.4,-69.9,9.9
2024-12-13T13:57:39.791000,stair_up,stair_t2.txt,0.62,-0.27,0.11,0.0,0.05,-0.19,-0.33,0.65,-0.27,-0.63,0.0,-77.4,74.7,858.9,15.2,-69.4,10.1
2024-12-13T13:57:39.795000,stair_up,stair_t2.txt,0.62,-0.27,0.11,0.0,0.05,-0.19,-0.33,0.65,-0.27,-0.63,0.0,-74.2,71.1,849.7,15.1,-68.9,10.0
2024-12-13T13:57:39.795000,stair_up,stair_t2.txt,0.76,-0.16,0.06,0.01,0.03,-0.18,-0.34,0.65,-0.27,-0.63,0.0,-77.9,68.5,837.4,14.9,-68.4,10.0
2024-12-13T13:57:39.795000,stair_up,stair_t2.txt,0.76,-0.16,0.06,0.01,0.03,-0.18,-0.34,0.65,-0.27,-0.63,0.0,-80.7,68.2,822.0,14.7,-67.7,9.8
2024-12-13T13:57:39.805000,stair_up,stair_t2.txt,0.87,-0.01,0.0,0.01,0.01,-0.15,-0.34,0.65,-0.27,-0.63,0.0,-76.5,69.9,818.0,14.4,-67.1,9.8
2024-12-13T13:57:39.807000,stair_up,stair_t2.txt,0.87,-0.01,0.0,0.01,0.01,-0.15,-0.34,0.65,-0.27,-0.63,0.0,-79.3,67.6,806.3,14.1,-66.5,9.7
2024-12-13T13:57:39.811000,stair_up,stair_t2.txt,0.88,0.2,-0.08,0.01,-0.0,-0.12,-0.34,0.65,-0.26,-0.63,0.0,-78.7,65.1,791.6,13.7,-65.8,9.6
2024-12-13T13:57:39.823000,stair_up,stair_t2.txt,0.88,0.2,-0.08,0.01,-0.0,-0.12,-0.34,0.65,-0.26,-0.63,0.0,-80.7,62.3,780.8,13.5,-65.2,9.4
2024-12-13T13:57:39.825000,stair_up,stair_t2.txt,0.73,0.36,-0.15,0.01,-0.01,-0.1,-0.34,0.65,-0.26,-0.63,0.0,-80.0,60.2,764.5,13.2,-64.7,9.2
2024-12-13T13:57:39.830000,stair_up,stair_t2.txt,0.73,0.36,-0.15,0.01,-0.01,-0.1,-0.34,0.65,-0.26,-0.63,0.0,-75.8,56.9,756.5,12.9,-64.2,9.2
